total_txn_amount,avg_txn_amount,std_txn_amount,txn_count,max_txn_amount,min_txn_amount,burst_score,time_to_first_outbound_minutes,fund_exit_ratio,txn_velocity,distinct_counterparties,counterparty_diversity_score,incoming_sources_count,international_counterparty_flag,pep_flag,high_risk_country_flag,kyc_risk_score,account_age_days,alert_count,historical_sar_flag,total_txn_amount_cbrt,avg_txn_amount_cbrt,std_txn_amount_cbrt,max_txn_amount_cbrt,min_txn_amount_cbrt,time_to_first_outbound_minutes_log,txn_count_log,account_age_days_log,incoming_sources_count_log,txn_velocity_log,distinct_counterparties_log,txn_amount_cv,max_to_avg_txn_ratio,alert_density,counterparty_to_txn_ratio,incoming_to_outgoing_ratio,burst_x_exit,kyc_x_alert,pep_x_intl,hr_country_x_exit,diversity_x_sources,sar_history_x_kyc,burst_per_age,alert_tier,kyc_risk_tier,burst_tier,fund_exit_tier,binary_risk_flag_count,high_risk_combined,all_flags_set,sar_worthy,typology_structuring,typology_rapid_movement,typology_funnel_account,typology_trade_based,typology_shell_company,typology_round_tripping
4444152.09,246897.3384,246897.3384,18,921896.98,246897.3384,0.4650967922204511,8951.0,0.9177128023202252,1.5532608798948666,26,0.5695612285650091,2,1,0,1,0.8399877618140343,118.06799634679696,5,0,164.410533,62.73436,62.73436,97.325684,62.73436,9.099632,2.944439,4.779695,1.098612,0.937371,3.295837,1.0,3.7339,1.2705,1.0,0.0769,0.4268,1.5051,0,0.9177,0.6257,0.0,0.0973,2,2,1,2,2,1,0,1,0,0,0,1,0,0
6357975.03,244537.5012,7123.6617,26,244537.5012,31014.69,0.7339135327447963,361.0,0.7447059784396802,11.818636467835663,12,0.4734179254277687,4,0,0,1,0.7870693918796604,252.69060613540304,3,0,185.25628,62.533848,19.241301,62.533848,31.418768,5.891644,3.295837,5.536115,1.609438,2.5509,2.564949,0.0291,1.0,0.3562,0.4615,0.3333,0.5465,1.0911,0,0.7447,0.7619,0.0,0.1326,2,2,2,1,1,1,0,1,1,0,0,0,0,0
2701560.32,337695.0404,337695.0404,8,3157121.88,337695.0404,0.2929490413265606,6363.0,0.6339361328514826,1.961843426548392,18,0.4404891752610799,14,1,0,0,0.6264628237365641,151.98958967227296,2,0,139.274483,69.637242,69.637242,146.700113,69.637242,8.758412,2.197225,5.03037,2.70805,1.085812,2.944439,1.0,9.349,0.3948,1.0,0.7778,0.1857,0.6882,0,0.0,1.1929,0.0,0.0582,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2989326.9,99644.2299,12066.6303,30,99644.2299,96061.11,0.8640928954021779,100.0,0.6583742413404761,7.737501522284306,26,0.445079259869077,49,0,0,0,0.6434470304108076,175.62459970999663,3,1,144.053717,46.360778,22.93658,46.360778,45.798283,4.615121,3.433987,5.174027,3.912023,2.167624,3.295837,0.1211,1.0,0.5125,0.8667,1.8846,0.5689,0.892,0,0.0,1.7412,0.6434,0.167,2,1,2,1,1,1,0,1,0,0,1,0,0,0
4997950.96,118998.8324,9978.074,42,270809.29,92765.13,0.8015551654097602,54.0,0.9260365364866332,4.521627709321535,28,0.540116194578018,37,0,0,1,0.677584841426613,491.82620733728055,9,1,170.974233,49.186686,21.528589,64.697553,45.268376,4.007333,3.7612,6.200157,3.637586,1.708673,3.367296,0.0839,2.2757,0.549,0.6667,1.3214,0.7423,1.5602,0,0.926,1.9647,0.6776,0.1293,3,1,2,2,2,1,0,1,0,1,1,0,0,0
4197254.75,246897.3384,111175.0966,17,942582.35,246897.3384,0.3625534272487095,6367.0,0.8032216321498931,1.643587981735079,7,0.331929846598708,10,1,0,0,0.7424268548182619,397.9319837726068,5,0,161.307704,62.73436,48.084212,98.048232,62.73436,8.759041,2.890372,5.988791,2.397895,0.972137,2.079442,0.4503,3.8177,0.3769,0.4118,1.4286,0.2912,1.3303,0,0.0,0.7959,0.0,0.0605,2,2,1,2,1,0,0,0,0,0,0,0,0,0
16222898.53,523319.3073,20091.807,31,626052.93,2913.67,0.6989046567114745,2899.0,0.98681309768696,2.460057406482369,16,0.3844729524314177,9,1,1,1,0.8892577087868492,1751.76318228467,6,1,253.148962,80.585255,27.185647,85.546783,14.282803,7.972466,3.465736,7.468949,2.302585,1.241285,2.833213,0.0384,1.1963,0.1028,0.5161,0.5625,0.6897,1.7304,1,0.9868,0.8853,0.8893,0.0936,3,2,2,3,4,1,1,1,0,0,0,0,0,1
14389763.75,599573.4897,149537.5595,24,995864.65,509013.16,0.7040937079000105,9245.0,0.9843510447930692,2.6012812851580565,34,0.4612116386641289,11,1,0,0,0.8738215136466867,1477.029900588683,8,0,243.230419,84.323277,53.07827,99.861965,79.844132,9.131946,3.218876,7.298465,2.484907,1.28129,3.555348,0.2494,1.661,0.1625,1.0,0.3235,0.6931,1.92,0,0.0,1.1461,0.0,0.0965,3,2,2,3,1,0,0,1,0,0,0,0,0,1
3227049.26,56614.8993,3865.5939,57,56614.8993,56614.8993,0.5716081996621187,120.0,0.6107707380901926,4.853654908466689,6,0.1242932122726853,3,1,0,1,0.7424311727143834,488.6751300751756,7,0,147.775305,38.398145,15.694184,38.398145,38.398145,4.795791,4.060443,6.193742,1.386294,1.767066,1.94591,0.0683,1.0,0.4297,0.1053,0.5,0.3491,1.5438,0,0.6108,0.1723,0.0,0.0923,3,2,1,1,2,1,0,1,1,0,0,0,0,0
1696258.51,41372.1588,15347.028,41,231125.54,41372.1588,0.9798579150225804,323.73,0.5084096592981366,15.971578546617025,27,0.5110927277245807,12,0,0,0,0.8275960122704944,177.12514545360995,9,0,119.260698,34.58619,24.85086,61.369038,34.58619,5.782994,3.73767,5.182486,2.564949,2.83154,3.332205,0.371,5.5865,1.5243,0.6585,0.4444,0.4982,1.9056,0,0.0,1.3109,0.0,0.1891,3,2,3,1,0,0,0,0,0,0,0,0,0,0
11754060.88,379163.2543,94022.6304,31,865569.91,379163.2543,0.2680430164141147,4840.613480763284,0.775086175323507,2.4635753690078106,25,0.3934256652423727,4,1,0,1,0.8327977559058706,1106.554254170936,5,0,227.367984,72.378362,45.472008,95.301715,72.378362,8.485003,3.465736,7.009909,1.609438,1.242301,3.258097,0.248,2.2828,0.1356,0.8065,0.16,0.2078,1.4922,0,0.7751,0.6332,0.0,0.0382,2,2,0,1,2,1,0,0,0,0,0,0,0,0
3472500.97,82678.5946,17902.5246,42,83322.48,52873.17,0.504446089843004,164.0,0.4352958457894683,10.63167847646342,24,0.4950747651803251,49,0,0,0,0.9045832969516132,466.9689412574699,3,0,151.430768,43.564329,26.160021,43.677127,37.532871,5.105945,3.7612,6.148402,3.912023,2.453732,3.218876,0.2165,1.0078,0.1927,0.5714,2.0417,0.2196,1.254,0,0.0,1.9367,0.0,0.082,2,2,1,0,0,0,0,0,0,0,0,0,0,0
1270956.98,115541.5439,30354.3646,11,115541.5439,115541.5439,0.9836927428336772,5.0,0.4111940464800008,20.04135780309626,28,0.4664224921893242,32,1,0,0,0.5673143048179708,334.71384589680395,11,1,108.320407,48.705655,31.19419,48.705655,48.705655,1.791759,2.484907,5.816259,3.496508,3.04649,3.367296,0.2627,1.0,0.9859,1.0,1.1429,0.4045,1.4097,0,0.0,1.6308,0.5673,0.1691,4,1,3,0,2,1,0,0,0,0,0,0,0,0
21948930.7,812923.3594,20091.807,27,995864.65,605858.22,0.3768854390875408,3113.4578474188083,0.8061595249387113,2.457873439766337,39,0.6719026510902875,6,1,0,0,0.7396153251821238,453.5753652890658,3,0,279.98695,93.328983,27.185647,99.861965,84.616879,8.04381,3.332205,6.119364,1.94591,1.240654,3.688879,0.0247,1.225,0.1984,1.0,0.1538,0.3038,1.0253,0,0.0,1.3075,0.0,0.0616,2,2,1,2,1,0,0,0,0,0,0,0,0,0
2222076.05,246897.3384,238020.5257,9,1049337.35,246897.3384,0.2897995948258275,1897.0,0.4924620344390666,2.442221391458736,5,0.3368694918108387,7,0,0,0,0.5231173506732109,78.17771136585144,5,0,130.492727,62.73436,61.973326,101.61825,62.73436,7.548556,2.302585,4.371695,2.079442,1.236117,1.791759,0.964,4.2501,1.9187,0.5556,1.4,0.1427,0.9373,0,0.0,0.7005,0.0,0.0663,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1234486.69,246897.3384,163131.7577,5,735221.43,246897.3384,0.6277619493635656,1897.0,0.3780942702319359,1.1125602477279832,27,0.3143138705651236,12,0,0,0,0.476621728756224,82.36529330520429,2,0,107.274246,62.73436,54.64027,90.255301,62.73436,7.548556,1.791759,4.423232,2.564949,0.747901,3.332205,0.6607,2.9778,0.7285,1.0,0.4444,0.2374,0.5236,0,0.0,0.8062,0.0,0.1419,1,1,2,0,0,0,0,0,0,0,0,0,0,0
5299720.98,103916.0977,6595.8618,51,103916.0977,20903.98,0.4629288725991478,594.0,0.4603584627326041,4.844714219436507,11,0.4395060892737884,10,1,0,1,0.7826056482356218,199.0428722415932,2,0,174.34828,47.014044,18.753853,47.014044,27.547128,6.388561,3.951244,5.298532,2.397895,1.765538,2.484907,0.0635,1.0,0.3014,0.2157,0.9091,0.2131,0.8598,0,0.4604,1.0539,0.0,0.0874,1,2,1,0,2,1,0,0,0,0,0,0,0,0
8366504.27,348604.3446,284929.5734,24,755481.57,79145.13,0.5742542747577924,1897.0,0.4595317259984972,2.6273544313913675,13,0.5057539569570131,14,1,0,0,0.5387109817549123,1520.499685936355,6,0,203.008713,70.37919,65.803023,91.076841,42.934664,7.548556,3.218876,7.327452,2.70805,1.288504,2.639057,0.8173,2.1672,0.1184,0.5417,1.0769,0.2639,1.0483,0,0.0,1.3696,0.0,0.0784,3,1,1,0,1,0,0,0,0,0,0,0,0,0
11940719.37,852908.5263,248068.5974,14,1307004.01,174637.77,0.405243566839538,4860.0,0.6930344531446502,5.306705370055461,21,0.3406704559176277,19,1,1,1,0.5606275852928384,612.5691465884848,10,1,228.565229,94.834746,62.833405,109.334941,55.895828,8.488999,2.70805,6.419293,2.995732,1.841613,3.091042,0.2909,1.5324,0.4897,1.0,0.9048,0.2808,1.3443,1,0.693,1.0206,0.5606,0.0631,3,1,1,1,4,1,1,0,0,0,0,0,0,0
5235397.26,91849.0747,2111.3978,57,91849.0747,74331.76,0.4313968308295467,54.0,0.526071679119101,12.404978317119694,31,0.3613706735631204,37,0,0,1,0.5491381531694788,641.1342688835635,4,0,173.640041,45.118875,12.828918,45.118875,42.046012,4.007333,4.060443,6.464797,3.637586,2.595626,3.465736,0.023,1.0,0.1872,0.5439,1.1935,0.2269,0.8838,0,0.5261,1.3145,0.0,0.0667,2,1,1,1,1,1,0,0,0,0,0,0,0,0
5175024.96,156818.9381,7485.637,33,156818.9381,17290.86,0.4377619060689682,594.0,0.487466321912975,3.4669721295498084,16,0.3991895839893392,6,0,0,0,0.7159661554504404,35.0,3,0,172.970012,53.926161,19.561835,53.926161,25.858631,6.388561,3.526361,3.583519,1.94591,1.496711,2.833213,0.0477,1.0,2.5714,0.4848,0.375,0.2134,0.9925,0,0.0,0.7768,0.0,0.1222,2,2,1,0,0,0,0,0,0,0,0,0,0,0
2419767.45,80658.9151,2111.3978,30,80658.9151,80658.9151,0.2763683402761451,229.0,0.3537083333767224,11.723944119878787,12,0.3715720059284174,41,0,0,0,0.5454138395441079,627.5513954178216,8,0,134.253168,43.20667,12.828918,43.20667,43.20667,5.438079,3.433987,6.443418,3.73767,2.543486,2.564949,0.0262,1.0,0.3824,0.4,3.4167,0.0978,1.1984,0,0.0,1.3888,0.0,0.0429,3,1,0,0,0,0,0,0,0,0,0,0,0,0
8026570.16,1003321.2698,156138.2267,8,1003321.2698,407205.54,0.6260899166515349,4228.0,0.911739790591312,1.5616377541221227,60,0.4699798282783456,15,1,0,1,0.6469467225476743,1396.8049466824384,9,1,200.221173,100.110587,53.848021,100.110587,74.120424,8.349721,2.197225,7.242658,2.772589,0.940647,4.110874,0.1556,1.0,0.1933,1.0,0.25,0.5708,1.4896,0,0.9117,1.3031,0.6469,0.0864,3,1,2,2,3,1,0,1,0,0,0,0,1,0
19426371.0,693798.9642,20091.807,28,795257.27,529647.23,0.4214675474959509,5800.299723731995,0.7068270645784314,4.9546937501773245,28,0.5698519540357858,10,1,0,1,0.6251254609291342,1660.2792611853654,5,0,268.821434,88.527435,27.185647,92.647965,80.908764,8.665837,3.367296,7.415343,2.397895,1.78418,3.367296,0.029,1.1462,0.0903,1.0,0.3571,0.2979,1.1201,0,0.7068,1.3664,0.0,0.0568,2,1,1,1,2,1,0,0,0,0,0,0,0,0
2147555.85,71585.195,2111.3978,30,75246.88,48622.25,0.3732392681282543,118.0,0.2955012336638068,10.99610324725905,44,0.5793202972634325,40,1,0,0,0.818483125331416,506.30219071162514,2,1,129.017361,41.521631,12.828918,42.217855,36.49878,4.779123,3.433987,6.229107,3.713572,2.484582,3.806662,0.0295,1.0512,0.1185,1.0,0.9091,0.1103,0.8992,0,0.0,2.1513,0.8185,0.0599,1,2,1,0,2,1,0,0,0,0,0,0,0,0
19510160.63,812923.3594,22257.8972,24,812923.3594,618876.37,0.4032925856854893,4015.944304837581,0.6339145773896815,4.514994950639959,29,0.4945933951018057,10,1,1,1,0.8092280046004102,1620.3724031642182,9,1,269.207372,93.328983,28.129459,93.328983,85.218647,8.298277,3.218876,7.391028,2.397895,1.707471,3.401197,0.0274,1.0,0.1666,1.0,0.3448,0.2557,1.8633,1,0.6339,1.186,0.8092,0.0546,3,2,1,1,4,1,1,0,0,0,0,0,0,0
318720.75,9374.1397,4597.0544,34,9374.1397,9374.1397,0.5529192135592895,594.0,0.4901831394716661,4.058981765809393,4,0.2522291316478445,7,0,1,1,0.7011377244107792,475.0091875849978,4,0,68.307771,21.085172,16.627484,21.085172,21.085172,6.388561,3.555348,6.165437,2.079442,1.621165,1.609438,0.4904,1.0,0.2526,0.1176,1.75,0.271,1.1284,0,0.4902,0.5245,0.0,0.0897,2,2,1,0,2,1,0,0,0,0,0,0,0,0
5699833.57,59998.2481,14921.1042,95,59998.2481,43123.86,0.6867272806540118,80.0,0.6847600946159244,5.533499027105766,35,0.3848715867022938,47,1,1,1,0.7628611392703389,585.2681288211652,6,1,178.62986,39.148295,24.618806,39.148295,35.067586,4.394449,4.564348,6.373777,3.871201,1.876943,3.583519,0.2487,1.0,0.3076,0.3684,1.3429,0.4702,1.4845,1,0.6848,1.4899,0.7629,0.1077,3,2,2,1,4,1,1,1,0,0,1,0,0,0
5528014.56,96982.7116,21692.9686,57,96982.7116,96982.7116,0.5148451982890497,228.0,0.8318387977418031,8.649179571493848,40,0.5932131780585367,48,1,0,1,0.6150643173328855,613.1555122540744,3,0,176.81661,45.944279,27.889432,45.944279,45.944279,5.433722,4.060443,6.420248,3.89182,2.266873,3.713572,0.2237,1.0,0.1468,0.7018,1.2,0.4283,0.8527,0,0.8318,2.3087,0.0,0.0802,2,1,1,2,2,1,0,1,0,0,1,0,0,0
14046497.78,1003321.2698,93870.0104,14,1003321.2698,892584.09,0.4754135163189285,7084.0,0.8126225469527993,4.530120537481553,38,0.3319825951483321,17,1,1,0,0.7651379585800702,1690.047563344099,9,0,241.280756,100.110587,45.447391,100.110587,96.283022,8.865735,2.70805,7.433103,2.890372,1.71021,3.663562,0.0936,1.0,0.1598,1.0,0.4474,0.3863,1.7618,1,0.0,0.9596,0.0,0.064,3,2,1,2,2,1,0,0,0,0,0,0,0,0
16053140.32,1003321.2698,257697.5935,16,1003321.2698,825254.5,0.3683669275418084,5222.0,0.9202312847543984,5.362302850591692,34,0.7851163515770134,8,1,0,0,0.9011910887520278,1024.483548564736,9,1,252.262871,100.110587,63.636085,100.110587,93.798516,8.560827,2.833213,6.93292,2.197225,1.85039,3.555348,0.2568,1.0,0.2635,1.0,0.2353,0.339,2.0751,0,0.0,1.7251,0.9012,0.0531,3,2,1,2,2,1,0,1,0,0,0,0,1,0
1562255.73,142023.2481,43121.4415,11,142023.2481,142023.2481,0.9443918710789808,30.0,0.9894555328566524,17.081617054257844,10,0.4953727312454601,12,1,1,1,0.7998704493365618,215.48855743282436,4,1,116.033674,52.173881,35.066931,52.173881,52.173881,3.433987,2.484907,5.377538,2.564949,2.894896,2.397895,0.3036,1.0,0.5569,0.9091,1.2,0.9344,1.2873,1,0.9895,1.2706,0.7999,0.1756,2,2,3,3,4,1,1,1,0,1,0,0,0,0
8184131.64,81841.3164,18827.7872,100,81841.3164,81841.3164,0.7192035827620923,227.0,0.6281862535633694,4.285234948716406,11,0.2437000849611685,49,1,0,0,0.8227067207906071,285.3523556507116,3,0,201.522806,43.416772,26.603152,43.416772,43.416772,5.429346,4.615121,5.657223,3.912023,1.664917,2.484907,0.2301,1.0,0.3154,0.11,4.4545,0.4518,1.1405,0,0.0,0.9534,0.0,0.1271,2,2,2,1,1,0,0,1,0,0,1,0,0,0
1793786.69,163071.5176,32418.0103,11,566884.89,139333.61,0.7437893861148572,241.0,0.9210275525646384,13.916110516062608,20,0.5252096353467693,13,1,0,0,0.681121337229642,35.0,4,0,121.503913,54.633544,31.885663,82.762124,51.842424,5.488938,2.484907,3.583519,2.639057,2.702442,3.044522,0.1988,3.4763,3.4286,1.0,0.65,0.6851,1.0962,0,0.0,1.3861,0.0,0.2076,2,1,2,2,1,0,0,1,0,1,0,0,0,0
9497462.94,306369.7722,20091.807,31,456686.83,306369.7722,0.2840547757888237,3528.1318810927105,0.492287900269211,1.418179403428916,15,0.3165727998757957,8,1,0,1,0.808930607046205,652.3772946886622,9,1,211.772324,67.413774,27.185647,77.008647,67.413774,8.168807,3.465736,6.482155,2.197225,0.883015,2.772589,0.0656,1.4906,0.4139,0.4839,0.5333,0.1398,1.8626,0,0.4923,0.6956,0.8089,0.0438,3,2,0,0,3,1,0,0,0,0,0,0,0,0
1481384.03,246897.3384,207361.6988,6,2404621.72,246897.3384,0.5577674032214981,5046.0,0.7275829983317984,2.646140234888216,20,0.4584111686770772,10,1,0,0,0.7785907914931584,244.59101926635847,8,0,113.995897,62.73436,59.189251,133.972477,62.73436,8.526549,1.94591,5.503668,2.397895,1.293669,3.044522,0.8399,9.7394,0.9812,1.0,0.5,0.4058,1.7107,0,0.0,1.0992,0.0,0.1013,3,2,1,1,1,0,0,1,0,0,0,1,0,0
21327644.04,687988.5175,108302.1176,31,836022.95,235262.78,0.231471923359099,3711.557715579211,0.5897715454873445,1.9066517973633412,25,0.326503736892632,7,1,1,0,0.7425817799633806,319.9981799211817,9,1,277.319853,88.279608,47.666396,94.204735,61.733051,8.219476,3.465736,5.771435,2.079442,1.067002,3.258097,0.1574,1.2152,0.8438,0.8065,0.28,0.1365,1.7099,1,0.0,0.6789,0.7426,0.0401,3,2,0,1,3,1,0,0,0,0,0,0,0,0
7050424.87,320473.8578,25485.3357,22,731153.75,320473.8578,0.5966920204000916,1962.0,0.7567578772300501,3.2892055907314792,39,0.3128172378460281,6,1,0,1,0.8208372955488659,1548.773011112459,4,1,191.75135,68.432783,29.428183,90.088545,68.432783,7.582229,3.135494,7.345864,1.94591,1.456102,3.688879,0.0795,2.2815,0.0775,1.0,0.1538,0.4516,1.3211,0,0.7568,0.6087,0.8208,0.0812,2,2,1,1,3,1,0,1,0,0,0,0,1,1
3020941.51,86312.6145,14960.4427,35,86312.6145,86312.6145,0.6640680149805038,79.0,0.7550268010286625,4.4106425352902585,9,0.642028740789605,48,1,0,0,0.653785157913086,635.3319918191127,11,0,144.559767,44.193469,24.640422,44.193469,44.193469,4.382027,3.583519,6.45572,3.89182,1.688368,2.302585,0.1733,1.0,0.5194,0.2571,5.3333,0.5014,1.6246,0,0.0,2.4987,0.0,0.1029,4,1,2,1,1,0,0,1,0,1,1,0,0,0
10682085.97,296724.6102,25199.1589,36,455566.32,184780.23,0.8181956839130691,323.73,0.5006978854997167,10.841399075825636,39,0.4788500898731401,3,1,0,0,0.6349041776146891,344.86538689752626,7,0,220.234502,66.698775,29.317618,76.945614,56.95762,5.782994,3.610918,5.84605,1.386294,2.471602,3.688879,0.0849,1.5353,0.6089,1.0,0.0769,0.4097,1.3202,0,0.0,0.6638,0.0,0.14,3,1,2,1,1,0,0,0,0,0,0,0,0,0
106508.81,5071.8481,4264.1416,21,6403.63,5071.8481,0.4390470190771744,600.0,0.6379581708736,3.714031633992124,11,0.2489388475378247,3,0,0,0,0.7352137257226,270.588634532586,5,0,47.401838,17.181276,16.216005,18.569865,17.181276,6.398595,3.091042,5.604289,1.386294,1.550544,2.484907,0.8407,1.2626,0.5543,0.5238,0.2727,0.2801,1.3173,0,0.0,0.3451,0.0,0.0783,2,2,1,1,0,0,0,1,1,0,0,0,0,0
20066425.4,1003321.2698,121267.3066,20,1123715.81,277261.07,0.4030920807467056,6067.0,0.7397105001151825,1.528265872592362,58,0.3968481784179054,5,1,1,1,0.5754766944129578,1456.739903086703,3,1,271.74194,100.110587,49.49727,103.964602,65.207312,8.710784,3.044522,7.284643,1.791759,0.927534,4.077537,0.1209,1.12,0.0618,1.0,0.0862,0.2982,0.7978,1,0.7397,0.7111,0.5755,0.0553,2,1,1,1,4,1,1,0,0,0,0,0,0,0
11112390.25,529161.4405,150699.1443,21,529161.4405,209679.25,0.354496321716142,3312.0,0.9446012156073252,1.3720701495424088,40,0.4337696927308948,18,1,0,1,0.5830331427448529,970.98595034548,2,1,223.152879,80.88402,53.215351,80.88402,59.408942,8.105609,3.091042,6.879341,2.944439,0.863763,3.713572,0.2848,1.0,0.0618,1.0,0.45,0.3349,0.6405,0,0.9446,1.2772,0.583,0.0515,1,1,1,2,3,1,0,0,0,0,0,0,0,0
11686975.58,1062452.3259,290604.2668,11,1062452.3259,1062452.3259,0.5620907804920489,9916.0,0.6604563429250959,0.8786319193172322,20,0.3756684113079157,5,1,0,1,0.8724625576686699,250.0502521641737,4,0,226.934598,102.039851,66.237001,102.039851,102.039851,9.202006,2.484907,5.525653,1.791759,0.630544,3.044522,0.2735,1.0,0.4799,1.0,0.25,0.3712,1.4042,0,0.6605,0.6731,0.0,0.1017,2,2,1,1,2,1,0,1,0,0,0,1,0,0
3543896.08,322172.371,17122.6929,11,322172.371,249867.96,0.985988891423441,323.73,0.5941412044628657,13.491500017118176,11,0.522102599612437,9,1,1,0,0.8758768591961977,35.0,9,0,152.461548,68.553468,25.774526,68.553468,62.98496,5.782994,2.484907,3.583519,2.302585,2.673562,2.484907,0.0531,1.0,7.7143,1.0,0.8182,0.5858,2.0168,1,0.0,1.2022,0.0,0.2751,3,2,3,1,2,1,0,0,0,0,0,0,0,0
28092995.55,1003321.2698,62140.6601,28,1003321.2698,708681.91,0.7091882644251896,2834.0,0.8015414479862859,1.5025828719239571,60,0.4361270454513045,11,0,0,1,0.5638293843598686,1552.4721701581536,8,0,303.994703,100.110587,39.608825,100.110587,89.155974,7.949797,3.367296,7.348248,2.484907,0.917323,4.110874,0.0619,1.0,0.1546,1.0,0.1833,0.5684,1.2389,0,0.8015,1.0837,0.0,0.0965,3,1,2,2,1,1,0,1,0,0,0,0,1,0
8378850.38,88198.4251,12600.3885,95,88198.4251,87111.33,0.350747269634986,347.0,0.3602186158798829,5.839334486702108,10,0.3885943387230641,49,0,1,0,0.7691902183209217,35.0,2,0,203.108522,44.513008,23.269907,44.513008,44.329369,5.852202,4.564348,3.583519,3.912023,1.92269,2.397895,0.1429,1.0,1.7143,0.1053,4.9,0.1263,0.845,0,0.0,1.5202,0.0,0.0979,1,2,1,0,1,1,0,0,0,0,0,0,0,0
4994058.66,62425.7333,2111.3978,80,65399.82,62425.7333,0.4023254822892961,54.0,0.5236836162399813,4.66569021209301,29,0.4561138787836675,40,1,1,0,0.7047099746450212,605.6752501372086,1,1,170.929837,39.669301,12.828918,40.289528,39.669301,4.007333,4.394449,6.407994,3.713572,1.734429,3.401197,0.0338,1.0476,0.0495,0.3625,1.3793,0.2107,0.4885,1,0.0,1.6938,0.7047,0.0628,1,2,1,1,3,1,0,0,0,0,0,0,0,0
1282536.92,41372.1588,22122.42,31,58841.85,41372.1588,0.6249503619387047,5.0,0.9017543586883702,15.412245598459196,9,0.89,3,1,0,0,0.5375529084634497,35.0,7,1,108.648389,34.58619,28.072271,38.895149,34.58619,1.791759,3.465736,3.583519,1.386294,2.798028,2.302585,0.5347,1.4223,6.0,0.2903,0.3333,0.5636,1.1178,0,0.0,1.2338,0.5376,0.1744,3,1,2,2,2,1,0,1,0,1,0,0,0,0
1401632.74,66744.4161,4099.1109,21,66744.4161,3035.06,0.4390769171910313,594.0,0.5767037099943957,7.228216569682747,10,0.1468684703784214,3,0,0,1,0.8013805225768375,497.4383524305486,12,0,111.912366,40.56377,16.00405,40.56377,14.478462,6.388561,3.091042,6.21148,1.386294,2.107569,2.397895,0.0614,1.0,0.7237,0.4762,0.3,0.2532,2.0555,0,0.5767,0.2036,0.0,0.0707,4,2,1,1,1,1,0,0,0,0,0,0,0,0
586878.09,53352.5536,4073.287,11,184440.54,53352.5536,0.9756237325854856,323.73,0.5628960054923127,19.591474219126432,19,0.4645066312322856,17,0,0,1,0.926102061065608,165.68963795342952,3,0,83.723871,37.645962,15.970371,56.922696,37.645962,5.782994,2.484907,5.116134,2.890372,3.024877,2.995732,0.0763,3.457,0.5432,1.0,0.8947,0.5492,1.2839,0,0.5629,1.3426,0.0,0.1907,2,2,3,1,1,1,0,0,0,0,0,0,0,0
1234486.69,246897.3384,246897.3384,5,590425.09,246897.3384,0.5197681816799843,6441.0,0.4730958899261085,2.53835835860886,19,0.5047914158220952,6,0,1,0,0.6098080979558211,272.5225322763306,3,0,107.274246,62.73436,62.73436,83.892203,62.73436,8.770594,1.791759,5.611384,1.94591,1.263663,2.995732,1.0,2.3914,0.3302,1.0,0.3158,0.2459,0.8454,0,0.0,0.9823,0.0,0.0926,2,1,1,0,1,1,0,0,0,0,0,0,0,0
106508.81,5071.8481,5071.8481,21,6403.63,5071.8481,0.4582807940605372,594.0,0.577666289979199,7.245860309688657,8,0.3341407206041449,3,1,0,0,0.7850450276537272,205.3173195615475,5,0,47.401838,17.181276,17.181276,18.569865,17.181276,6.388561,3.091042,5.329415,1.386294,2.109711,2.197225,1.0,1.2626,0.7306,0.381,0.375,0.2647,1.4066,0,0.0,0.4632,0.0,0.086,2,2,1,1,1,0,0,0,0,0,0,0,0,0
207945.77,5071.8481,218.3038,41,6403.63,5071.8481,0.4277685613537627,594.0,0.5345719528371742,8.574616791685013,5,0.3397630514008112,3,0,0,0,0.6786885142473436,292.8117786751872,2,0,59.244772,17.181276,6.021256,18.569865,17.181276,6.388561,3.73767,5.682939,1.386294,2.259116,1.791759,0.043,1.2626,0.2049,0.122,0.6,0.2287,0.7456,0,0.0,0.471,0.0,0.0753,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2739499.98,249045.4529,8792.8904,11,289499.05,249045.4529,0.99,73.0,0.939729044994508,19.99511959529164,27,0.558158019667835,6,1,0,1,0.6072996368647385,166.98820982337165,4,1,139.923427,62.915773,20.640041,66.152924,62.915773,4.304065,2.484907,5.123894,1.94591,3.04429,3.332205,0.0353,1.1624,0.7186,1.0,0.2222,0.9303,0.9774,0,0.9397,1.0861,0.6073,0.1932,2,1,3,2,3,1,0,1,0,1,0,0,0,0
708929.91,64448.1735,21712.2514,11,463463.15,64448.1735,0.9093354265237924,323.73,0.5134652712255771,17.31531698473182,26,0.852054843922663,19,1,0,0,0.5511546169552991,467.7463844541268,13,0,89.166373,40.093152,27.897693,77.387664,40.093152,5.782994,2.484907,6.150062,2.995732,2.907738,3.295837,0.3369,7.1913,0.8338,1.0,0.7308,0.4669,1.4545,0,0.0,2.5525,0.0,0.1479,4,1,3,1,1,0,0,0,0,0,0,0,0,0
